GDAY_DS,T_ID,HEADER_NO,START_CK,AB,RUN,HIT,H2,H3,HR,TB,RBI,SB,CS,BB,HP,IB,KK,GD,SH,SF,PA,TB_SC
20200909,NC,0,9.0,42.0,5.0,11.0,4.0,1.0,1.0,20.0,5.0,1.0,0.0,5.0,0.0,1.0,9.0,1.0,0.0,0.0,47.0,B
20200909,OB,0,9.0,41.0,2.0,10.0,2.0,0.0,0.0,12.0,2.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,46.0,B
20200909,SK,0,9.0,35.0,4.0,9.0,1.0,0.0,2.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,43.0,B
20200909,SS,0,10.0,36.0,4.0,7.0,0.0,0.0,1.0,10.0,4.0,2.0,1.0,4.0,1.0,0.0,14.0,0.0,1.0,0.0,71.0,B
20200909,SS,1,8.0,26.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,B
20200909,WO,0,9.0,35.0,13.0,11.0,2.0,0.0,1.0,16.0,10.0,3.0,0.0,16.0,0.0,0.0,5.0,3.0,0.0,2.0,53.0,T
20200910,HH,0,9.0,30.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,9.0,2.0,0.0,0.0,37.0,B
20200910,HT,0,9.0,32.0,4.0,7.0,0.0,1.0,1.0,12.0,4.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,40.0,B
20200910,KT,0,9.0,32.0,8.0,8.0,0.0,1.0,4.0,22.0,8.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,0.0,1.0,37.0,T
20200910,LG,0,9.0,35.0,6.0,10.0,2.0,0.0,1.0,15.0,6.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,40.0,B
20200910,LT,0,9.0,45.0,13.0,21.0,3.0,0.0,2.0,30.0,12.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,50.0,B
20200910,NC,0,9.0,36.0,13.0,13.0,3.0,0.0,3.0,25.0,12.0,0.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,1.0,46.0,B
20200910,OB,0,9.0,36.0,5.0,9.0,0.0,0.0,0.0,9.0,5.0,2.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,42.0,T
20200910,SK,0,9.0,36.0,5.0,9.0,1.0,0.0,1.0,13.0,5.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,46.0,T
20200910,SS,0,9.0,37.0,8.0,10.0,5.0,0.0,0.0,15.0,7.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,41.0,T
20200910,WO,0,9.0,32.0,1.0,6.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,36.0,T
20200911,HH,0,9.0,34.0,3.0,6.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,12.0,1.0,0.0,0.0,41.0,B
20200911,KT,0,9.0,31.0,1.0,6.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,5.0,1.0,0.0,10.0,1.0,1.0,0.0,42.0,T
20200911,LG,0,9.0,33.0,2.0,8.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,2.0,38.0,B
20200911,LT,0,9.0,37.0,12.0,14.0,2.0,0.0,1.0,19.0,12.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,45.0,B
20200911,NC,0,9.0,37.0,9.0,13.0,4.0,0.0,3.0,26.0,8.0,2.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,40.0,B
20200911,SK,0,9.0,33.0,4.0,8.0,3.0,0.0,0.0,11.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,40.0,T
20200911,SS,0,9.0,36.0,4.0,8.0,0.0,0.0,2.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,38.0,T
20200911,WO,0,9.0,38.0,8.0,13.0,3.0,1.0,0.0,18.0,8.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,41.0,T
20200912,HH,0,9.0,35.0,2.0,7.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,T
20200912,HT,0,9.0,40.0,11.0,14.0,5.0,0.0,2.0,25.0,10.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,53.0,T
20200912,KT,0,9.0,31.0,5.0,9.0,1.0,0.0,0.0,10.0,5.0,3.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,38.0,B
20200912,LG,0,9.0,29.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,30.0,B
20200912,LT,0,9.0,30.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,5.0,0.0,0.0,6.0,1.0,0.0,1.0,36.0,T
20200912,NC,0,9.0,32.0,3.0,6.0,1.0,0.0,1.0,10.0,3.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,35.0,B
20200912,OB,0,9.0,29.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,31.0,T
20200912,SK,0,9.0,29.0,2.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,35.0,B
20200912,SS,0,9.0,32.0,5.0,7.0,0.0,1.0,2.0,15.0,5.0,1.0,1.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,36.0,T
20200912,WO,0,9.0,31.0,2.0,9.0,2.0,0.0,0.0,11.0,2.0,0.0,1.0,3.0,1.0,0.0,6.0,0.0,1.0,0.0,36.0,B
20200913,HH,0,9.0,30.0,4.0,6.0,1.0,0.0,0.0,7.0,4.0,2.0,1.0,5.0,2.0,0.0,6.0,0.0,1.0,1.0,42.0,T
20200913,HT,0,9.0,33.0,4.0,10.0,1.0,0.0,0.0,11.0,4.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,42.0,T
20200913,KT,0,9.0,33.0,5.0,12.0,1.0,0.0,0.0,13.0,5.0,0.0,0.0,3.0,0.0,0.0,11.0,2.0,1.0,2.0,39.0,B
20200913,LG,0,9.0,31.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,32.0,B
20200913,LT,0,9.0,29.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,1.0,36.0,T
20200913,NC,0,9.0,32.0,3.0,8.0,0.0,0.0,0.0,8.0,3.0,3.0,1.0,4.0,2.0,0.0,6.0,0.0,2.0,1.0,41.0,B
20200913,OB,0,9.0,48.0,6.0,15.0,2.0,0.0,0.0,17.0,6.0,0.0,2.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0,56.0,T
20200913,SK,0,9.0,27.0,3.0,4.0,0.0,0.0,2.0,10.0,3.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,36.0,B
20200913,SS,0,9.0,42.0,11.0,18.0,1.0,1.0,1.0,24.0,9.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,51.0,T
20200913,WO,0,9.0,49.0,6.0,13.0,1.0,0.0,0.0,14.0,6.0,2.0,0.0,10.0,1.0,1.0,15.0,0.0,0.0,0.0,60.0,B
20200915,HH,0,9.0,38.0,6.0,11.0,1.0,0.0,0.0,12.0,6.0,0.0,0.0,5.0,2.0,0.0,10.0,2.0,0.0,0.0,50.0,B
20200915,HT,0,9.0,29.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,37.0,B
20200915,KT,0,9.0,36.0,0.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,39.0,B
20200915,LG,0,9.0,39.0,5.0,8.0,2.0,0.0,1.0,13.0,4.0,3.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,42.0,T
20200915,LT,0,9.0,33.0,8.0,10.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,39.0,T
20200915,NC,0,9.0,33.0,3.0,6.0,1.0,1.0,0.0,9.0,2.0,2.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,37.0,T
20200915,OB,0,9.0,30.0,7.0,8.0,3.0,0.0,0.0,11.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,35.0,B
20200915,SK,0,9.0,40.0,16.0,17.0,1.0,0.0,2.0,24.0,16.0,3.0,1.0,9.0,1.0,0.0,5.0,3.0,1.0,1.0,58.0,T
20200915,SS,0,9.0,37.0,7.0,14.0,1.0,0.0,1.0,18.0,7.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,42.0,T
20200915,WO,0,9.0,38.0,5.0,11.0,1.0,0.0,0.0,12.0,5.0,0.0,0.0,7.0,1.0,0.0,7.0,1.0,0.0,0.0,46.0,B
20200916,HH,0,9.0,35.0,5.0,9.0,0.0,1.0,2.0,17.0,5.0,0.0,0.0,3.0,1.0,0.0,11.0,1.0,0.0,0.0,42.0,B
20200916,HT,0,9.0,33.0,6.0,10.0,1.0,0.0,1.0,14.0,6.0,0.0,0.0,4.0,2.0,0.0,6.0,1.0,1.0,1.0,45.0,B
20200916,KT,0,9.0,43.0,11.0,19.0,4.0,0.0,1.0,26.0,11.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,47.0,B
20200916,LG,0,9.0,40.0,11.0,15.0,8.0,0.0,0.0,23.0,9.0,0.0,0.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,46.0,T
20200916,LT,0,9.0,39.0,8.0,14.0,4.0,0.0,0.0,18.0,8.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,44.0,T
20200916,NC,0,9.0,34.0,5.0,8.0,1.0,0.0,2.0,15.0,4.0,2.0,0.0,4.0,0.0,0.0,10.0,0.0,1.0,0.0,39.0,T
20200916,OB,0,9.0,32.0,3.0,7.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,33.0,B
20200916,SK,0,9.0,37.0,7.0,11.0,4.0,0.0,0.0,15.0,6.0,0.0,1.0,8.0,0.0,1.0,5.0,1.0,0.0,0.0,50.0,T
20200916,SS,0,9.0,39.0,6.0,14.0,1.0,0.0,0.0,15.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,45.0,T
20200916,WO,0,9.0,32.0,2.0,4.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0,37.0,B
20200917,HH,0,9.0,29.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,1.0,36.0,T
20200917,HT,0,9.0,40.0,12.0,16.0,4.0,0.0,3.0,29.0,11.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,49.0,T
20200917,KT,0,9.0,31.0,3.0,9.0,1.0,1.0,0.0,12.0,3.0,3.0,0.0,3.0,0.0,1.0,8.0,0.0,1.0,0.0,35.0,B
20200917,LG,0,9.0,34.0,9.0,8.0,0.0,0.0,2.0,14.0,9.0,1.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,39.0,B
20200917,LT,0,9.0,34.0,1.0,8.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,34.0,T
20200917,NC,0,9.0,34.0,3.0,9.0,1.0,0.0,2.0,16.0,3.0,1.0,0.0,3.0,0.0,1.0,6.0,1.0,1.0,0.0,38.0,T
20200917,OB,0,9.0,33.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,33.0,T
20200917,SK,0,9.0,30.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,1.0,0.0,37.0,B
20200917,SS,0,9.0,33.0,2.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,1.0,37.0,B
20200917,WO,0,9.0,26.0,5.0,4.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,8.0,0.0,0.0,9.0,1.0,0.0,1.0,35.0,B
20200918,HH,0,9.0,36.0,2.0,8.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,42.0,T
20200918,HT,0,9.0,39.0,13.0,15.0,2.0,0.0,2.0,23.0,13.0,0.0,0.0,5.0,3.0,0.0,4.0,1.0,1.0,1.0,54.0,T
20200918,KT,0,9.0,40.0,5.0,11.0,1.0,0.0,2.0,18.0,5.0,0.0,0.0,4.0,1.0,1.0,11.0,1.0,1.0,0.0,46.0,B
20200918,LG,0,9.0,34.0,3.0,7.0,1.0,0.0,1.0,11.0,3.0,1.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,38.0,B
20200918,LT,0,9.0,36.0,5.0,8.0,1.0,0.0,0.0,9.0,5.0,3.0,0.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,40.0,T
20200918,NC,0,9.0,31.0,9.0,8.0,0.0,1.0,1.0,13.0,9.0,1.0,1.0,5.0,2.0,0.0,6.0,0.0,2.0,0.0,40.0,T
20200918,OB,0,9.0,41.0,4.0,11.0,1.0,0.0,1.0,15.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,45.0,T
20200918,SK,0,9.0,31.0,5.0,8.0,2.0,0.0,3.0,19.0,5.0,0.0,2.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,41.0,B
20200918,SS,0,9.0,35.0,5.0,9.0,2.0,0.0,0.0,11.0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,1.0,0.0,1.0,40.0,B
20200918,WO,0,9.0,31.0,0.0,4.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,34.0,B
20200919,HH,0,9.0,31.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,34.0,T
20200919,HT,0,9.0,29.0,8.0,10.0,2.0,0.0,0.0,12.0,7.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,39.0,B
20200919,KT,0,9.0,34.0,5.0,8.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,6.0,0.0,0.0,11.0,1.0,0.0,1.0,43.0,T
20200919,LG,0,9.0,40.0,9.0,18.0,1.0,0.0,2.0,25.0,9.0,2.0,0.0,3.0,1.0,0.0,6.0,2.0,1.0,2.0,47.0,T
20200919,LT,0,9.0,30.0,5.0,7.0,1.0,0.0,2.0,14.0,5.0,0.0,0.0,7.0,1.0,0.0,8.0,1.0,0.0,0.0,38.0,B
20200919,NC,0,9.0,34.0,1.0,10.0,0.0,0.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,36.0,T
20200919,OB,0,9.0,36.0,6.0,10.0,2.0,0.0,2.0,18.0,6.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,39.0,B
20200919,SK,0,9.0,30.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,41.0,B
20200919,SS,0,9.0,37.0,7.0,11.0,3.0,0.0,2.0,20.0,7.0,2.0,0.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,40.0,B
20200919,WO,0,9.0,39.0,8.0,15.0,3.0,0.0,0.0,18.0,8.0,2.0,1.0,3.0,0.0,0.0,12.0,0.0,0.0,1.0,43.0,T
20200920,HH,0,9.0,40.0,11.0,16.0,4.0,0.0,1.0,23.0,11.0,0.0,1.0,6.0,2.0,0.0,10.0,0.0,1.0,1.0,52.0,T
20200920,HT,0,9.0,33.0,3.0,9.0,1.0,0.0,1.0,13.0,3.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,1.0,42.0,B
20200920,KT,0,9.0,37.0,10.0,11.0,2.0,0.0,1.0,16.0,10.0,2.0,1.0,4.0,1.0,0.0,10.0,0.0,0.0,1.0,43.0,T
20200920,LG,0,9.0,37.0,5.0,10.0,3.0,1.0,2.0,21.0,5.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,38.0,T
20200920,LT,0,9.0,35.0,2.0,8.0,1.0,0.0,1.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,79.0,B
20200920,LT,1,9.0,36.0,2.0,11.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,5.0,0.0,0.0,8.0,2.0,0.0,0.0,66.0,B
20200920,NC,0,10.0,39.0,9.0,12.0,1.0,1.0,0.0,15.0,5.0,2.0,0.0,2.0,0.0,1.0,7.0,1.0,2.0,0.0,82.0,T
20200920,NC,1,8.0,33.0,4.0,11.0,0.0,0.0,2.0,17.0,6.0,1.0,1.0,4.0,0.0,2.0,7.0,0.0,1.0,1.0,73.0,T
20200920,OB,0,9.0,31.0,6.0,9.0,1.0,0.0,1.0,13.0,6.0,1.0,0.0,12.0,2.0,0.0,6.0,3.0,0.0,0.0,45.0,B
20200920,SK,0,9.0,28.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,36.0,B
20200920,SS,0,9.0,42.0,14.0,18.0,0.0,0.0,3.0,27.0,12.0,1.0,0.0,5.0,0.0,0.0,6.0,1.0,1.0,0.0,48.0,B
20200920,WO,0,9.0,37.0,6.0,13.0,2.0,0.0,1.0,18.0,6.0,0.0,0.0,4.0,0.0,0.0,7.0,3.0,0.0,0.0,41.0,T
20200922,HH,0,9.0,29.0,5.0,6.0,0.0,0.0,1.0,9.0,5.0,0.0,0.0,4.0,1.0,0.0,16.0,0.0,1.0,0.0,39.0,B
20200922,HT,0,9.0,30.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,36.0,B
20200922,KT,0,9.0,28.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,T
20200922,LG,0,9.0,30.0,7.0,7.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,35.0,B
20200922,LT,0,9.0,31.0,8.0,10.0,0.0,0.0,2.0,16.0,8.0,1.0,0.0,5.0,0.0,2.0,5.0,2.0,0.0,0.0,36.0,B
20200922,NC,0,9.0,30.0,3.0,6.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,36.0,B
20200922,OB,0,9.0,29.0,1.0,6.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,0.0,0.0,33.0,T
20200922,SK,0,9.0,31.0,2.0,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,32.0,T
20200922,SS,0,9.0,33.0,2.0,6.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,34.0,T
20200922,WO,0,9.0,32.0,2.0,5.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,T
20200923,HH,0,9.0,34.0,6.0,12.0,3.0,0.0,1.0,18.0,6.0,1.0,0.0,2.0,1.0,0.0,13.0,1.0,1.0,0.0,41.0,B
20200923,HT,0,9.0,32.0,1.0,5.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,37.0,B
20200923,KT,0,9.0,42.0,10.0,16.0,3.0,0.0,1.0,22.0,9.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,46.0,T
20200923,LG,0,9.0,31.0,6.0,10.0,2.0,0.0,1.0,15.0,6.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,33.0,B
20200923,LT,0,9.0,33.0,5.0,9.0,1.0,0.0,1.0,13.0,4.0,0.0,0.0,8.0,0.0,0.0,7.0,3.0,0.0,0.0,41.0,B
20200923,NC,0,9.0,30.0,8.0,10.0,1.0,0.0,1.0,14.0,8.0,0.0,1.0,5.0,0.0,0.0,7.0,2.0,0.0,1.0,36.0,B
20200923,OB,0,9.0,37.0,5.0,11.0,5.0,0.0,0.0,16.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,43.0,T
20200923,SK,0,9.0,33.0,2.0,8.0,3.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,37.0,T
20200923,SS,0,9.0,36.0,7.0,10.0,2.0,1.0,1.0,17.0,5.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,39.0,T
20200923,WO,0,9.0,42.0,13.0,17.0,3.0,2.0,2.0,30.0,13.0,0.0,0.0,4.0,1.0,0.0,6.0,1.0,0.0,1.0,48.0,T
